,Unnamed: 0,Codigo,Nombre,Barrio,Comuna,Población,Departamento,Dirección,Street,Number,Street_Type,Street_Number,Number_partA,Number_partB,Dirección Geo,latitude,longitude
11071,11071,20000501,Tienda Mixta,Petecuy Iii,COMUNA 8,Cali,Valle del Cauca,CR 1 1 D BIS # 77 - 24,CR 1 1 D BIS , 77 - 24,CR,1 1 D BIS , 77 , 24,CR 11DBIS #77- 24,3.4494604,-76.49132009999998
11072,11072,20000449,Tienda Mixta,Petecuy I Etapa,COMUNA 6,Cali,Valle del Cauca,CR 2 # 73 A -53,CR 2 , 73 A -53,CR,2 , 73 A ,53,CR 2 #73A-53,3.4746945,-76.48147039999998
11073,11073,20013461,Tienda Mixta La 39,San Fernando,COMUNA 19,Cali,Valle del Cauca,CRA 39 # 4 - 08,CRA 39 , 4 - 08,CRA,39 , 4 , 08,CRA 39 #4- 08,3.4246133999999997,-76.54869409999998
11074,11074,20000279,Tienda La Palma,La Rivera I,COMUNA 6,Cali,Valle del Cauca,CR 1 F # 71 A - 30,CR 1 F , 71 A - 30,CR,1 F , 71 A , 30,CR 1F #71A- 30,3.4758790999999998,-76.48555920000001
11075,11075,20002901,Tienda Mixta Jd,Santo Domingo,Comuna 10,Cali,Distrito Nacional,CL 13 # 49 A - 29,CL 13 , 49 A - 29,CL,13 , 49 A , 29,CL 13 #49A- 29,18.4860575,-69.93121169999999
11076,11076,20004775,Tienda Don Jose,San Judas,COMUNA 10,Cali,Valle del Cauca,CR 41 # 18 - 55,CR 41 , 18 - 55,CR,41 , 18 , 55,CR 41 #18- 55,3.4169216000000002,-76.5225933
11077,11077,20011529,Tienda Mixta,San Judas Tadeo 2,COMUNA 10,Cali,Valle del Cauca,CR 42#16-15,CR 42,16-15,CR,42,16,15,CR 42 #16-15,3.4145526,-76.52419959999999
11078,11078,20011527,Mercatienda La 18,San Judas Tadeo 2,COMUNA 10,Cali,Valle del Cauca,CL 18#45-04,CL 18,45-04,CL,18,45,04,CL 18 #45-04,3.4106829,-76.52454449999998
11079,11079,20013514,Fruver La Mejor,San Judas Tadeo 2,COMUNA 10,Cali,Valle del Cauca,CL 23 # 49A - 11,CL 23 , 49A - 11,CL,23 , 49A , 11,CL 23 #49A- 11,3.4067722999999996,-76.52318869999998
11080,11080,20002465,Tienda Cielos Abiertos,Alfonso Bonilla Aragon,COMUNA 14,Cali,Valle del Cauca,CR 27 F # 83 - 144,CR 27 F , 83 - 144,CR,27 F , 83 , 144,CR 27F #83- 144,3.4190718,-76.48301889999998
11081,11081,20001961,Tienda Mixta Javi,Compartir,COMUNA 21,Cali,Valle del Cauca,CL  101 C # 24B -  39,CL  101 C , 24B -  39,CL, 101 C , 24B ,  39,CL 101C #24B-  39,3.431977,-76.46779609999999
11082,11082,20001658,Tienda Mixta M.S,El Poblado Ii,Comuna 13,Cali,Not Specified,CR 28 E 4 # 72 U  69,CR 28 E 4 , 72 U  69,CR,28 E 4 , 72 U  69,,CR 28E4 #72U69,,
11083,11083,20001213,Supermercado La Milagrosa,Villa Nueva,COMUNA 11,Cali,Valle del Cauca,TV 28 # DG 28 - 08,TV 28 , DG 28 - 08,TV,28 , DG 28 , 08,TV 28 #DG28- 08,3.4320779000000003,-76.5100772
11086,11086,20001336,Granero El Paisa,Calipso,COMUNA 13,Cali,Valle del Cauca,CL 72 F2 # 28 D3 - 01,CL 72 F2 , 28 D3 - 01,CL,72 F2 , 28 D3 , 01,CL 72F2 #28D3- 01,3.4256667999999997,-76.49932170000001
11087,11087,20002561,Tienda Mixta,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 # 112 - 155,CR 28 , 112 - 155,CR,28 , 112 , 155,CR 28 #112- 155,3.4126171999999997,-76.47506290000001
11088,11088,20001642,Variedades Maria,Ulpiano Lloreda,COMUNA 13,Cali,Valle del Cauca,CR  24 A # 71 - 06,CR  24 A , 71 - 06,CR, 24 A , 71 , 06,CR 24A #71- 06,3.4415452000000006,-76.49092209999998
11089,11089,20001934,Tienda La 77,Alfonzo Lopez 3 Etapa,COMUNA 3,Cali,Valle del Cauca,CR 7 S BIS # 77 - 94,CR 7 S BIS , 77 - 94,CR,7 S BIS , 77 , 94,CR 7SBIS #77- 94,3.4516467000000004,-76.53198540000001
11090,11090,20001937,Tienda Mixta,Alfonzo Lopez 1 Etapa,COMUNA 7,Cali,Valle del Cauca,CR 7 A # 72 B - 56,CR 7 A , 72 B - 56,CR,7 A , 72 B , 56,CR 7A #72B- 56,3.4654917999999997,-76.48245469999998
11091,11091,20004830,Mercado La 76,Alfonzo Lopez 2 Etapa,COMUNA 7,Cali,Valle del Cauca,CR 7L # 73 - 115,CR 7L , 73 - 115,CR,7L , 73 , 115,CR 7L #73- 115,3.4576006,-76.4804249
11092,11092,20007254,Mixta Yiyi,Alfonzo Lopez 3 Etapa,COMUNA 7,Cali,Valle del Cauca,CL 81#7M BIS-04,CL 81,7M BIS-04,CL,81,7M BIS,04,CL 81 #7MBIS-04,3.458331,-76.48021729999999
11093,11093,20000961,Miscelanea Marlyn,Antonio Narino,COMUNA 16,Cali,Valle del Cauca,CR 39 A # 38 - 27,CR 39 A , 38 - 27,CR,39 A , 38 , 27,CR 39A #38- 27,3.4180767999999997,-76.5074325
11094,11094,20001001,Tienda Mixta Castaño,Omar Torrijos,COMUNA 13,Cali,Valle del Cauca,CR  27 F # 72 U - 102,CR  27 F , 72 U - 102,CR, 27 F , 72 U , 102,CR 27F #72U- 102,3.4240358,-76.4882085
11102,11102,20001063,Tienda Mi Cuadra,El Jardin,COMUNA 11,Cali,Valle del Cauca,CR 36 # 26 B - 101,CR 36 , 26 B - 101,CR,36 , 26 B , 101,CR 36 #26B- 101,3.4212641,-76.51820390000002
11103,11103,20000130,Tienda El Paisa,Brisas De Los Alamos,COMUNA 2,Cali,Valle del Cauca,AV 2 A # 75 EN - 35,AV 2 A , 75 EN - 35,AV,2 A , 75 EN , 35,AV 2A #75EN- 35,3.4924622000000003,-76.5024255
11104,11104,20000723,Tienda Lopez,La Gran Colombia,COMUNA 11,Cali,Valle del Cauca,CR 33 B  # DG 30 - 67,CR 33 B  , DG 30 - 67,CR,33 B  , DG 30 , 67,CR 33B #DG30- 67,3.4211068,-76.50663459999998
11105,11105,20001188,Tienda Mixta,Eduardo Santos,COMUNA 3,Cali,Valle del Cauca,TV 33 # DG 29 - 12,TV 33 , DG 29 - 12,TV,33 , DG 29 , 12,TV 33 #DG29- 12,3.4516467000000004,-76.53198540000001
11107,11107,20002665,Variedades  La 53,Doce De Octubre,COMUNA 12,Cali,Valle del Cauca,CR 28 F # 52 -31,CR 28 F , 52 -31,CR,28 F , 52 ,31,CR 28F #52-31,3.4267696000000005,-76.5024681
11108,11108,20001265,Tienda Doña Vea,Doce De Octubre,COMUNA 12,Cali,Valle del Cauca,CL 52 # 28 F - 132,CL 52 , 28 F - 132,CL,52 , 28 F , 132,CL 52 #28F- 132,3.4259108,-76.5033567
11109,11109,20000693,Tienda Sofi,Sindical,COMUNA 12,Cali,Valle del Cauca,CR 28 A # 54 - 97,CR 28 A , 54 - 97,CR,28 A , 54 , 97,CR 28A #54- 97,3.4301387,-76.4990315
11110,11110,20001643,Mercado Popular,Ulpiano Lloreda,COMUNA 13,Cali,Valle del Cauca,CR 23 # 72 - 04,CR 23 , 72 - 04,CR,23 , 72 , 04,CR 23 #72- 04,3.4431277000000002,-76.4890478
11111,11111,20001648,Tienda Mixta,Ulpiano Lloreda,COMUNA 13,Cali,Valle del Cauca,CR 22 A # 72 - 74,CR 22 A , 72 - 74,CR,22 A , 72 , 74,CR 22A #72- 74,3.4433266000000002,-76.48833640000001
11112,11112,20000881,Tienda La Roca,Ulpiano Lloreda,COMUNA 13,Cali,Valle del Cauca,CL 72 B  # 23 B - 27,CL 72 B  , 23 B - 27,CL,72 B  , 23 B , 27,CL 72B #23B- 27,3.4393775,-76.49029909999999
11113,11113,20007657,Tienda La Araucaria,Los Andes,COMUNA 5,Cali,Valle del Cauca,CL 54#1E-03,CL 54,1E-03,CL,54,1E,03,CL 54 #1E-03,3.4704555,-76.4999515
11114,11114,20013733,Monas Tienda,La Paz,COMUNA 14,Cali,Valle del Cauca,CRA 27 G # 72 S  - 117,CRA 27 G , 72 S  - 117,CRA,27 G , 72 S  , 117,CRA 27G #72S- 117,3.4160531,-76.47999859999999
11115,11115,20013735,Granero Los Sanchez,Not Specified,COMUNA 3,Cali,Valle del Cauca,CRA 28 D 4 # 72 M - 09,CRA 28 D 4 , 72 M - 09,CRA,28 D 4 , 72 M , 09,CRA 28D4 #72M- 09,3.4522892999999995,-76.53484630000001
11116,11116,20013737,Merkabueno,Not Specified,COMUNA 16,Cali,Valle del Cauca,CRA 45 # 44 - 90,CRA 45 , 44 - 90,CRA,45 , 44 , 90,CRA 45 #44- 90,3.4043691,-76.51252769999998
11117,11117,20014679,Casita El Paisa,Not Specified,COMUNA 13,Cali,Valle del Cauca,CL 72 U # 28 B4 - 25,CL 72 U , 28 B4 - 25,CL,72 U , 28 B4 , 25,CL 72U #28B4- 25,3.4223901,-76.490607
11118,11118,20013919,Megafruver,Not Specified,COMUNA 17,Cali,Valle del Cauca,CR  94A # 42 - 140,CR  94A , 42 - 140,CR, 94A , 42 , 140,CR 94A #42- 140,3.3743297999999995,-76.5190528
11119,11119,20013794,Miscelanea Santa Elena,Santa Elena,COMUNA 10,Cali,Valle del Cauca,CRA 25 # 18A - 01,CRA 25 , 18A - 01,CRA,25 , 18A , 01,CRA 25 #18A- 01,3.4311527,-76.52461170000001
11121,11121,20012853,Gerencia Cali,Not Specified,COMUNA 19,Cali,Valle del Cauca,CR 65#27-128,CR 65,27-128,CR,65,27,128,CR 65 #27-128,3.3999295,-76.55510340000002
11122,11122,20002415,Tienda Mixta,Alfonso Bonilla Aragon,COMUNA 14,Cali,Valle del Cauca,CL 82 # 27 D - 03,CL 82 , 27 D - 03,CL,82 , 27 D , 03,CL 82 #27D- 03,3.4207307,-76.4837508
11123,11123,20001638,Tienda Luz Mariana,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 24 C DG  72 F3 - 72,CR 24 C DG  72 F3 - 72,,CR,24 C DG  72 F3 - 72,,,CR 24CDG72F3-72,3.4375241,-76.4902865
11125,11125,20013962,Salsamentaria Especial Floralia,Not Specified,COMUNA 21,Cali,Valle del Cauca,CL 73 # 3AN - 104,CL 73 , 3AN - 104,CL,73 , 3AN , 104,CL 73 #3AN- 104,3.4421519,-76.48396749999998
11126,11126,20014491,Peluditospetshop,Not Specified,COMUNA 8,Cali,Valle del Cauca,CR 12A#52-41,CR 12A,52-41,CR,12A,52,41,CR 12A #52-41,3.4476345999999998,-76.4984978
11127,11127,20001640,Tienda Doña Luz,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CL 72 F3 # 24 B - 36,CL 72 F3 , 24 B - 36,CL,72 F3 , 24 B , 36,CL 72F3 #24B- 36,3.4405273000000003,-76.4899298
11128,11128,20013898,Rapy Marke,Not Specified,COMUNA 16,Cali,Valle del Cauca,DG 66 # 33B - 28,DG 66 , 33B - 28,DG,66 , 33B , 28,DG 66 #33B- 28,3.3980672,-76.5209898
11129,11129,20013953,Tienda Leo,Not Specified,COMUNA 13,Cali,Valle del Cauca,CL 72 I # 27 C - 33,CL 72 I , 27 C - 33,CL,72 I , 27 C , 33,CL 72I #27C- 33,3.4286108,-76.49157690000001
11130,11130,20014037,Panaderã­A La Antioqueã±A,Not Specified,COMUNA 21,Cali,Valle del Cauca,CRA 26J # 124 - 04,CRA 26J , 124 - 04,CRA,26J , 124 , 04,CRA 26J #124- 04,3.4169407,-76.4655147
11131,11131,20014043,Tienda Jj,Not Specified,COMUNA 21,Cali,Valle del Cauca,CRA 26D # 121 - 81,CRA 26D , 121 - 81,CRA,26D , 121 , 81,CRA 26D #121- 81,3.4226997000000003,-76.4651186
11132,11132,20014181,Don Ramiro,Not Specified,COMUNA 11,Cali,Valle del Cauca,CRA 29B # 33 - 25,CRA 29B , 33 - 25,CRA,29B , 33 , 25,CRA 29B #33- 25,3.4267928999999997,-76.50963490000001
11134,11134,20001832,Tienda Rios De Agua Viva,7 De Agosto,COMUNA 3,Cali,Valle del Cauca,CR 14  #  72 B - 38,CR 14  ,  72 B - 38,CR,14  ,  72 B , 38,CR 14 #72B- 38,3.4435427000000005,-76.53469319999998
11137,11137,20014549,Rapitienda El Carmen,Not Specified,Comuna 16,Cali,Valle del Cauca,CR 83D#53-34,CR 83D,53-34,CR,83D,53,34,CR 83D #53-34,3.3839727999999996,-76.51085920000001
11203,11203,20014719,La Tienda De Rubencho,Not Specified,COMUNA 5,Cali,Valle del Cauca,CRA 1F # 58 - 50,CRA 1F , 58 - 50,CRA,1F , 58 , 50,CRA 1F #58- 50,3.4705622000000003,-76.496551
11204,11204,20001651,Panaderia Bendiciones,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR  24 B 3  # DG 70 E - 20 PJ,CR  24 B 3  , DG 70 E - 20 PJ,CR, 24 B 3  , DG 70 E , 20 PJ,CR 24B3 #DG70E- 20 PJ,3.4375241,-76.4902865
11205,11205,20001652,Tienda La Duqueza,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 24 B3 # D70 - E10,CR 24 B3 , D70 - E10,CR,24 B3 , D70 , E10,CR 24B3 #D70- E10,3.4375241,-76.4902865
11206,11206,20001653,Miscelanea Claudia,Villa Del Lago,Comuna 13,Cali,Not Specified,CR 25 C # DG 70 A  42,CR 25 C , DG 70 A  42,CR,25 C , DG 70 A  42,,CR 25C #DG70A42,,
11209,11209,20001654,Tienda Brithany,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 25 D # 72 F - 05,CR 25 D , 72 F - 05,CR,25 D , 72 F , 05,CR 25D #72F- 05,3.437842,-76.49010249999998
11210,11210,20001661,Mercado La 70,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,DG 70 A1 # 24 - 175,DG 70 A1 , 24 - 175,DG,70 A1 , 24 , 175,DG 70A1 #24- 175,3.4402873,-76.48738459999998
11213,11213,20001662,Tienda Mixta Jose,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CL 72 F3 # 24 B - 20,CL 72 F3 , 24 B - 20,CL,72 F3 , 24 B , 20,CL 72F3 #24B- 20,3.4405273000000003,-76.4899298
11214,11214,20001663,Rapitienda Jm,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CL 72 D # 25B - 12,CL 72 D , 25B - 12,CL,72 D , 25B , 12,CL 72D #25B- 12,3.4380005,-76.48959479999998
11215,11215,20001711,Tienda De Todito,Calipso,COMUNA 13,Cali,Valle del Cauca,CL 72 F # 28 D 3 - 104,CL 72 F , 28 D 3 - 104,CL,72 F , 28 D 3 , 104,CL 72F #28D3- 104,3.4256687000000006,-76.4978821
11216,11216,20001712,Tienda Mixta,Calipso,COMUNA 13,Cali,Valle del Cauca,CL 72 F 2 # 28 D3 - 68,CL 72 F 2 , 28 D3 - 68,CL,72 F 2 , 28 D3 , 68,CL 72F2 #28D3- 68,3.4256667999999997,-76.49932170000001
11222,11222,20014720,La Tienda De Rubencho,Not Specified,COMUNA 5,Cali,Valle del Cauca,CRA 1F # 58 - 50,CRA 1F , 58 - 50,CRA,1F , 58 , 50,CRA 1F #58- 50,3.4705622000000003,-76.496551
11238,11238,20014680,Tienda Mixta,Not Specified,COMUNA 6,Cali,Valle del Cauca,CL 74 # 1C2 - 08,CL 74 , 1C2 - 08,CL,74 , 1C2 , 08,CL 74 #1C2- 08,3.4797239,-76.48288790000001
11246,11246,20001714,Rapitienda La Antioqueña,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,DG 72 C # 26 H2 - 104,DG 72 C , 26 H2 - 104,DG,72 C , 26 H2 , 104,DG 72C #26H2- 104,3.4334024,-76.49073220000001
11247,11247,20001716,Tienda La Quindio,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CR 27 # 72 J - 01,CR 27 , 72 J - 01,CR,27 , 72 J , 01,CR 27 #72J- 01,3.430568,-76.4954578
11248,11248,20001717,Tienda Emir,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CL 72 A J # 28 B - 307,CL 72 A J , 28 B - 307,CL,72 A J , 28 B , 307,CL 72AJ #28B- 307,3.4289756000000002,-76.49660240000001
11250,11250,20001718,Tienda Villa Eliza,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CR 28 B 2 # 72 J - 17,CR 28 B 2 , 72 J - 17,CR,28 B 2 , 72 J , 17,CR 28B2 #72J- 17,3.4253237000000003,-76.4939687
11251,11251,20014812,Tienda Dali,Not Specified,COMUNA 15,Cali,Valle del Cauca,CR 46#52-29,CR 46,52-29,CR,46,52,29,CR 46 #52-29,3.3991572999999997,-76.50843569999998
11270,11270,20014721,La Tienda De Rubencho,Not Specified,COMUNA 5,Cali,Valle del Cauca,CRA 1F # 58 - 50,CRA 1F , 58 - 50,CRA,1F , 58 , 50,CRA 1F #58- 50,3.4705622000000003,-76.496551
11272,11272,20001719,Rapitienda Jeronimo,Calipso,COMUNA 13,Cali,Valle del Cauca,CL 72 F3 # 28 D3 - 80,CL 72 F3 , 28 D3 - 80,CL,72 F3 , 28 D3 , 80,CL 72F3 #28D3- 80,3.4256667999999997,-76.49932170000001
11275,11275,20001723,Salsamentaria Aquí Es Gavilan,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CR 26 H # 72 H 2 - 08,CR 26 H , 72 H 2 - 08,CR,26 H , 72 H 2 , 08,CR 26H #72H2- 08,3.4303407,-76.4843568
11276,11276,20001724,Miscelanea Torres,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CL 72 J # 26 H 4 - 14,CL 72 J , 26 H 4 - 14,CL,72 J , 26 H 4 , 14,CL 72J #26H4- 14,3.422646,-76.496169
11290,11290,20014722,La Tienda De Rubencho,Not Specified,COMUNA 5,Cali,Valle del Cauca,CRA 1F # 58 - 50,CRA 1F , 58 - 50,CRA,1F , 58 , 50,CRA 1F #58- 50,3.4705622000000003,-76.496551
11292,11292,20002329,Tienda Ruby,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CR 26 K # 72 3-27,CR 26 K , 72 3-27,CR,26 K , 72 3,27,CR 26K #723-27,3.4327065,-76.49273570000001
11293,11293,20002331,Miscelanea Lihidl,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CR 26 M # 72 6 - 33,CR 26 M , 72 6 - 33,CR,26 M , 72 6 , 33,CR 26M #726- 33,3.4317696000000004,-76.4947945
11320,11320,20006387,Tienda La Costeña,Not Specified,COMUNA 13,Cali,Valle del Cauca,CL 72 W 2 # 26 T  - 12 APT 101,CL 72 W 2 , 26 T  - 12 APT 101,CL,72 W 2 , 26 T  , 12 APT 101,CL 72W2 #26T- 12 APT 101,3.4261507000000004,-76.4864126
11327,11327,20014681,Tienda Mixta,Not Specified,COMUNA 6,Cali,Valle del Cauca,CL 74 # 1C2 - 08,CL 74 , 1C2 - 08,CL,74 , 1C2 , 08,CL 74 #1C2- 08,3.4797239,-76.48288790000001
11329,11329,20003320,Tienda Mixta,Los Lagos,COMUNA 3,Cali,Valle del Cauca,CR 26 I 2 # 72 U - 03,CR 26 I 2 , 72 U - 03,CR,26 I 2 , 72 U , 03,CR 26I2 #72U- 03,3.4516467000000004,-76.53198540000001
11330,11330,20003321,Punto Azul,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 25 C # 72 D - 24,CR 25 C , 72 D - 24,CR,25 C , 72 D , 24,CR 25C #72D- 24,3.4384257000000007,-76.4900766
11331,11331,20003322,Miscelanea Laine,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CR 28 A # 72 J - 34,CR 28 A , 72 J - 34,CR,28 A , 72 J , 34,CR 28A #72J- 34,3.4275851000000004,-76.49528409999998
11333,11333,20004395,Tienda Mixta Qujano,Villa Blanca,Comuna 13,Cali,CA,CL 72 J BIS # 26 L - 82,CL 72 J BIS , 26 L - 82,CL,72 J BIS , 26 L , 82,CL 72JBIS #26L- 82,34.0685304,-118.40412450000001
11335,11335,20004408,Super Tienda Calipso,Calipso,COMUNA 13,Cali,Valle del Cauca,CL 71 A # 28 E - 03,CL 71 A , 28 E - 03,CL,71 A , 28 E , 03,CL 71A #28E- 03,3.4256504,-76.5002573
11376,11376,20004412,Tienda Mixta,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,DG 72 C # 26 J - 55 UR SOL DE,DG 72 C , 26 J - 55 UR SOL DE,DG,72 C , 26 J , 55 UR SOL DE,DG 72C #26J- 55 UR SOL DE,3.4334024,-76.49073220000001
11399,11399,20004438,Tienda Mixta Maria,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 26 # 72 F - 24,CR 26 , 72 F - 24,CR,26 , 72 F , 24,CR 26 #72F- 24,3.4384133,-76.49152420000001
11401,11401,20003106,Tienda Mixta,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CL 72 H # 26 L 26,CL 72 H , 26 L 26,CL,72 H , 26 L 26,,CL 72H #26L26,3.425575,-76.49521440000001
11440,11440,20003107,Tienda Mixta Doña Andrea,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,DG 71 I A # 26 I - 38,DG 71 I A , 26 I - 38,DG,71 I A , 26 I , 38,DG 71IA #26I- 38,3.4342397000000005,-76.49382709999998
11443,11443,20002857,Tienda Yenny,Guabal,COMUNA 10,Cali,Valle del Cauca,CR  40 # 14 C - 67,CR  40 , 14 C - 67,CR, 40 , 14 C , 67,CR 40 #14C- 67,3.4179536,-76.5259564
11445,11445,20003108,Tienda Mixta,Villa Blanca,Comuna 13,Cali,CA,CL 72 J B # 26 L - 04,CL 72 J B , 26 L - 04,CL,72 J B , 26 L , 04,CL 72JB #26L- 04,34.0685304,-118.40412450000001
11446,11446,20002332,Tienda Mixta,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CR 26 I # 72 I 21,CR 26 I , 72 I 21,CR,26 I , 72 I 21,,CR 26I #72I21,3.4325608,-76.4917822
11447,11447,20004595,Tienda Esquinera,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CR 27 # 72 J - 04,CR 27 , 72 J - 04,CR,27 , 72 J , 04,CR 27 #72J- 04,3.430568,-76.4954578
11448,11448,20004677,Tienda Mixta,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 25 C # 72 E - 21,CR 25 C , 72 E - 21,CR,25 C , 72 E , 21,CR 25C #72E- 21,3.4384257000000007,-76.4900766
11449,11449,20004827,Variedades Angelus,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 25 C # 72 F - 58,CR 25 C , 72 F - 58,CR,25 C , 72 F , 58,CR 25C #72F- 58,3.4384257000000007,-76.4900766
11492,11492,20001576,Tienda Mixta,Mariano Ramos,COMUNA 16,Cali,Valle del Cauca,CR 48 A # 43 - 79,CR 48 A , 43 - 79,CR,48 A , 43 , 79,CR 48A #43- 79,3.4019519,-76.5165128
11510,11510,20005455,Buen Vecino,Not Specified,COMUNA 3,Cali,Valle del Cauca,DG 71 A 1 # 22C -  20,DG 71 A 1 , 22C -  20,DG,71 A 1 , 22C ,  20,DG 71A1 #22C-  20,3.4516467000000004,-76.53198540000001
11511,11511,20005543,Tienda Rancho Paisa,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 24 F # D 70-04,CR 24 F , D 70-04,CR,24 F , D 70,04,CR 24F #D70-04,3.4384508,-76.48912170000001
11512,11512,20005566,Plaza Antioqueña,Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CL 72 I # 28 F-43,CL 72 I , 28 F-43,CL,72 I , 28 F,43,CL 72I #28F-43,3.4227202000000005,-76.496809
11537,11537,20006192,Tienda Mecatin,Charco Azul,COMUNA 13,Cali,Valle del Cauca,CL 72 U # 25 C-03,CL 72 U , 25 C-03,CL,72 U , 25 C,03,CL 72U #25C-03,3.4413882000000005,-76.4850792
11538,11538,20009946,Tienda Mixta,Nueva Floresta,COMUNA 12,Cali,Valle del Cauca,CR 26M#56A-28,CR 26M,56A-28,CR,26M,56A,28,CR 26M #56A-28,3.4329632000000005,-76.4974273
11539,11539,20006197,Tienda Mixta Licores Pondaje,El Pondaje,COMUNA 13,Cali,Valle del Cauca,CL 70 E #27-25,CL 70 E ,27-25,CL,70 E ,27,25,CL 70E #27-25,3.43767,-76.48856339999998
11546,11546,20013326,Tienda Mixta,Not Specified,COMUNA 3,Cali,Valle del Cauca,CR 14 # 1 -18,CR 14 , 1 -18,CR,14 , 1 ,18,CR 14 #1-18,3.4434796000000003,-76.54135720000001
11556,11556,20006315,La Esquina,El Vergel,COMUNA 15,Cali,Valle del Cauca,CL 46 B # 34-12,CL 46 B , 34-12,CL,46 B , 34,12,CL 46B #34-12,3.4139454,-76.49790920000001
11561,11561,20014642,Variedades Margo,Not Specified,COMUNA 15,Cali,Valle del Cauca,CL 54#40A-08,CL 54,40A-08,CL,54,40A,08,CL 54 #40A-08,3.4058115,-76.4997801
11562,11562,20014622,Variedades Luz Dary,Not Specified,COMUNA 8,Cali,Valle del Cauca,CR 15A#27A-21,CR 15A,27A-21,CR,15A,27A,21,CR 15A #27A-21,3.4450372000000002,-76.5167692
11563,11563,20014623,Tienda Eduardo,Not Specified,COMUNA 16,Cali,Valle del Cauca,CR 46B#38A-86,CR 46B,38A-86,CR,46B,38A,86,CR 46B #38A-86,3.4071623,-76.5174708
11570,11570,20012510,Granero  Paisa,Not Specified,COMUNA 16,Cali,Valle del Cauca,CR 44#37-03,CR 44,37-03,CR,44,37,03,CR 44 #37-03,3.410175,-76.5166287
11583,11583,20014643,Tienda Mixta,Not Specified,COMUNA 16,Cali,Valle del Cauca,CR 47B#38 A-72,CR 47B,38 A-72,CR,47B,38 A,72,CR 47B #38A-72,3.405997,-76.51883520000001
11585,11585,20004170,Tienda Mym 56,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 G # 49 G - 23,CL 56 G , 49 G - 23,CL,56 G , 49 G , 23,CL 56G #49G- 23,3.3929133,-76.50780340000001
11586,11586,20007480,La Baratilla,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 I # 49 C - 24,CL 56 I , 49 C - 24,CL,56 I , 49 C , 24,CL 56I #49C- 24,3.3929133,-76.50780340000001
11587,11587,20014645,Tienda Gaby,Not Specified,COMUNA 9,Cali,Valle del Cauca,CR 23 C#9-48,CR 23 C,9-48,CR,23 C,9,48,CR 23C #9-48,3.4349786,-76.53412519999998
11588,11588,20006605,Supermercado Cristal Paisa,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,CR 26 I # 72 I  1-02,CR 26 I , 72 I  1-02,CR,26 I , 72 I  1,02,CR 26I #72I1-02,3.4325608,-76.4917822
11589,11589,20006758,Lago Tiendas,Villa Del Lago,COMUNA 13,Cali,Valle del Cauca,CR 26 # 70 F -66,CR 26 , 70 F -66,CR,26 , 70 F ,66,CR 26 #70F-66,3.4371452000000007,-76.4910062
11590,11590,20006852,Tienda Luz Marina,Charco Azul,COMUNA 13,Cali,Valle del Cauca,DG 71 A 1 # 25 B - CASA 51,DG 71 A 1 , 25 B - CASA 51,DG,71 A 1 , 25 B , CASA 51,DG 71A1 #25B- CASA 51,3.4380005,-76.48959479999998
11591,11591,20006935,Granero Y Abarrotes El Mana,Ricardo Balcazar,COMUNA 13,Cali,Valle del Cauca,TV 26 J#D70-21,TV 26 J,D70-21,TV,26 J,D70,21,TV 26J #D70-21,3.4337866000000004,-76.49408170000002
11592,11592,20007128,Tienda Mixta,Villa Blanca,COMUNA 13,Cali,Valle del Cauca,CL 72 K#28 B2-24,CL 72 K,28 B2-24,CL,72 K,28 B2,24,CL 72K #28B2-24,3.4263672000000014,-76.4928
